trade_timestamp,ticker,sector,price,volume,daily_return,market_cap_M,beta,pe_ratio,analyst_rating,Day,sector_Consumer,sector_Energy,sector_Finance,sector_Healthcare,sector_Technology,analyst_rating_Buy,analyst_rating_Hold,analyst_rating_Sell
2023-03-20 06:20:02,AAPL,Consumer,489.7367284614608,8289820,0.056361122361978294,3774.6761126319384,1.0073576862285278,22.83619252830891,Buy,20,True,False,False,False,False,True,False,False
2024-04-09 05:18:19,MSFT,Consumer,408.1048543251365,9726227,0.0167818682530394,3431.153131446335,0.6615591455290677,40.80688799562522,Sell,9,True,False,False,False,False,False,False,True
2023-04-01 23:10:17,JPM,Energy,193.24687443305913,5754556,0.0067915111059129,1421.6479229341574,0.2954842381429819,8.664911655836804,Buy,1,False,True,False,False,False,True,False,False
2023-12-02 05:06:56,GS,Finance,474.5220580750338,1496170,0.0114092037034738,851.7855799028702,1.2884901491199168,43.51868600783562,Sell,2,False,False,True,False,False,False,False,True
2023-01-30 20:02:31,MSFT,Finance,484.43717906678097,4136627,0.0191524590361583,1854.9691726892263,0.7664452243631124,47.903911189404354,Sell,30,False,False,True,False,False,False,False,True
2024-12-08 15:04:48,MSFT,Healthcare,243.06175461083572,7814772,2.25269695861756e-05,1537.986949112057,1.4913577473337538,18.76267581856552,Hold,8,False,False,False,True,False,False,True,False
2023-08-10 08:54:56,GOOG,Healthcare,450.6187828206285,7850762,-0.027841872909994,3615.5900713668134,1.15805712761269,18.289740923452985,Buy,10,False,False,False,True,False,True,False,False
2023-04-22 22:31:38,TSLA,Healthcare,134.42418174426513,3011983,0.0019201374774238,363.64294677792253,1.2500847722317865,48.5068945137005,,22,False,False,False,True,False,False,False,False
2023-01-19 17:58:18,JPM,Technology,249.77429887818937,4375273,0.0193106952440709,1279.1287489663157,1.6463929696648192,34.201032399312666,Hold,19,False,False,False,False,True,False,True,False
2024-01-12 11:35:33,AMZN,Finance,278.6868116502102,6891893,0.007518859603529099,1612.994208984738,0.8782088769013892,9.606301310768224,Buy,12,False,False,True,False,False,True,False,False
2024-06-18 14:13:07,MSFT,Finance,112.00709116751231,4136627,0.0289875170200729,290.2096567262337,1.0455198261361185,6.359447670893171,Sell,18,False,False,True,False,False,False,False,True
2024-03-11 20:48:36,AAPL,Healthcare,286.7272370987094,1954338,-0.005480231482877,660.0626898537067,0.82344707505362,31.156116028400838,Sell,11,False,False,False,True,False,False,False,True
2024-07-22 12:54:54,BAC,Energy,104.88603389433031,9754786,0.0134085758585182,1421.6479229341574,0.766802446534373,27.20678709934476,Hold,22,False,True,False,False,False,False,True,False
2023-01-14 01:00:25,JPM,Consumer,102.06687528924327,9992273,-0.0049032522944496,1131.208187684607,1.3342459711544978,26.416059559588778,Hold,14,True,False,False,False,False,False,True,False
2024-12-13 16:35:12,NVDA,,443.55881293500727,1777824,-0.0470228981473795,800.4004625703392,1.0887931110705085,18.331463092068745,Buy,13,False,False,False,False,False,True,False,False
2023-07-26 16:31:35,GOOG,Technology,230.20306036037522,8169223,0.015466540845379101,2118.082839903932,1.4228757080965464,15.982825045693565,Sell,26,False,False,False,False,True,False,False,True
2024-08-19 15:16:19,AMZN,Technology,53.37816475999995,9221247,-0.0290674146475257,439.5567145077859,0.9243017213726432,37.53202994113646,Sell,19,False,False,False,False,True,False,False,True
2023-12-11 06:28:50,JPM,Energy,79.73564491372767,447656,0.0001381283741341,39.75911570902261,0.8650280983575301,32.37353406371142,Hold,11,False,True,False,False,False,False,True,False
2023-05-23 21:55:06,JPM,Healthcare,202.69496558145244,7110759,0.0129258781806614,1502.5400552803171,1.0176323718483473,20.563273749235563,Sell,23,False,False,False,True,False,False,False,True
2023-01-14 23:58:38,MSFT,Healthcare,290.70416883914174,1117994,-0.0574199738274137,1421.6479229341574,0.7394502839729791,47.797018437780025,Hold,14,False,False,False,True,False,False,True,False
2024-01-09 05:27:16,MSFT,Technology,496.4189024876247,8367745,0.0059595290156608995,4094.646794490979,0.5246444581606922,12.315140855908924,Sell,9,False,False,False,False,True,False,False,True
2024-01-28 04:26:02,MSFT,Finance,209.00196278081052,2167472,-0.0012885004854551,507.140076384031,0.6051779381852453,47.71637663476229,Sell,28,False,False,True,False,False,False,False,True
2024-05-08 09:58:08,AMZN,,109.28967480143037,3886093,-0.0055207114601145,397.2891192726062,1.7864509885502362,20.660585660198176,Hold,8,False,False,False,False,False,False,True,False
2023-08-14 23:24:10,AAPL,Consumer,240.3353321160621,7821566,0.0014333657287826,1419.4883495958516,1.121240753980132,29.622482192484533,Hold,14,True,False,False,False,False,False,True,False
2023-11-05 17:29:26,JPM,Healthcare,464.2996362231055,3672024,0.0229738506925223,1398.677752335488,1.0176323718483473,38.03877806982104,Buy,5,False,False,False,True,False,True,False,False
2024-05-18 18:46:35,JPM,Energy,492.0650073970396,4949543,0.0028004410479263,1421.6479229341574,0.1487321832056751,41.204570284307614,Buy,18,False,True,False,False,False,True,False,False
2024-01-08 18:46:27,MSFT,Consumer,346.4390344175154,5278595,-0.008109432322331,1960.0020175458894,1.0176323718483473,29.671872882496935,Hold,8,True,False,False,False,False,False,True,False
2024-07-05 07:52:29,NVDA,Technology,158.10182426705143,131172,-0.0217275722150838,1421.6479229341574,1.267367074114404,24.389820383488377,,5,False,False,False,False,True,False,False,False
2023-06-16 18:12:25,AMZN,Consumer,240.3353321160621,7246179,0.009313307827441,1519.3593001273691,0.3487831144195155,45.60664641184139,Sell,16,True,False,False,False,False,False,False,True
2023-11-20 23:02:06,MSFT,,114.75891323535124,3449943,-0.026773277380393,1421.6479229341574,0.4311792935439469,49.95680078774989,Buy,20,False,False,False,False,False,True,False,False
2023-03-03 03:09:48,GOOG,Technology,180.08761173718628,5434669,0.0155777033914435,966.3476660220924,1.3636638408855506,20.57003902571065,Hold,3,False,False,False,False,True,False,True,False
2023-06-09 10:33:59,JPM,Energy,166.74792793454037,6751356,-0.0247679257983084,1049.1253036316714,1.5060639781953309,30.22937783281257,Hold,9,False,True,False,False,False,False,True,False
2024-03-01 09:28:14,META,,240.3353321160621,8426502,-0.018180426713266,3721.358834809313,1.4256837955432036,32.17390524222547,Hold,1,False,False,False,False,False,False,True,False
2023-04-20 09:04:16,AAPL,Consumer,449.594972872511,4836208,0.0078450961330879,1818.098816306802,0.6934152663209323,7.400058876834239,Buy,20,True,False,False,False,False,True,False,False
2023-09-27 12:18:19,GOOG,Finance,135.21357125278422,271305,-0.0186194811788997,31.536370438098427,1.4424025166011143,40.92944858600605,Sell,27,False,False,True,False,False,False,False,True
2023-01-11 10:10:22,MSFT,Energy,443.79842599513023,6326368,-0.024430608527541003,3210.7702355591287,1.0176323718483473,30.30482724879847,Sell,11,False,True,False,False,False,False,False,True
2024-01-28 17:39:08,AMZN,Finance,137.96892931190183,2556802,0.0126954945727414,363.3836303399713,0.929009005162565,49.5085070769016,Sell,28,False,False,True,False,False,False,False,True
2024-07-17 05:39:15,JPM,,151.66803106255213,7075256,0.00239848375331,1112.6565873430354,1.4013905163510656,37.65876056236612,Hold,17,False,False,False,False,False,False,True,False
2023-07-05 16:59:12,AMZN,Consumer,389.99279411304224,1651867,-0.00035235851267984995,558.085276667004,1.6750212157946556,12.315140855908924,,5,True,False,False,False,False,False,False,False
2024-11-02 00:46:16,TSLA,Consumer,412.7859344501264,7518593,-0.0192281496235259,3584.526983635179,1.2063833907071375,49.831927832261,Hold,2,True,False,False,False,False,False,True,False
2023-08-29 14:59:00,JPM,Energy,350.7488333578192,4222051,-0.0014518392133126,1514.6042540175908,1.1595927602809382,29.306387854986315,,29,False,True,False,False,False,False,False,False
2024-09-30 18:24:30,JPM,Technology,272.1524343217906,1266654,0.056163132678509996,365.21286043155885,1.0176323718483473,19.56080467622001,Sell,30,False,False,False,False,True,False,False,True
2024-12-04 09:26:37,GOOG,Healthcare,163.59633074731423,6328057,-0.0026071094630063,872.6249625082761,1.290411613215657,12.315140855908924,Buy,4,False,False,False,True,False,True,False,False
2024-12-29 09:43:51,MSFT,Energy,65.82919198298889,706639,-0.0385084829461383,37.422131315040666,1.4382089645983238,45.84631565922901,Sell,29,False,True,False,False,False,False,False,True
2024-10-12 00:55:05,META,Consumer,408.8798760563386,7717135,-0.0136512909993889,2967.6018511006987,0.9089882338547118,17.18334727987491,Buy,12,True,False,False,False,False,True,False,False
2023-02-19 00:41:29,AMZN,Consumer,430.60863101096413,1398436,-0.027035776150431297,633.884168620712,0.9890266583265106,12.315140855908924,,19,True,False,False,False,False,False,False,False
2023-08-23 14:56:23,META,Energy,134.55661056641452,8436494,0.0052368467798315,1233.3255683162422,0.4424659391861497,28.361335287251332,Hold,23,False,True,False,False,False,False,True,False
2024-05-06 09:18:44,BAC,Finance,206.55534909046656,4204104,0.007981038848339,1031.5639851278156,1.5763250392017052,34.429423988800266,Hold,6,False,False,True,False,False,False,True,False
2024-06-28 10:26:24,TSLA,Energy,471.27961923808823,5326399,0.0241935599887801,2428.1664219064824,1.4551827077600197,43.70029241281718,Buy,28,False,True,False,False,False,True,False,False
2024-08-29 21:27:51,MSFT,Consumer,61.93959674273346,8767836,0.0093760591884353,647.511406691772,0.7902340428115828,38.90752535505245,Hold,29,True,False,False,False,False,False,True,False
2024-02-11 15:54:05,MSFT,Healthcare,93.24285483734656,1646732,0.0166418892899038,136.70354479750887,1.0345015344900024,12.315140855908924,Buy,11,False,False,False,True,False,True,False,False
2023-06-08 10:12:45,BAC,Finance,354.49357212933694,2632695,-0.00035235851267984995,1023.1720401633432,0.6493740703267212,13.589831595750065,Hold,8,False,False,True,False,False,False,True,False
2023-04-06 13:32:27,META,Consumer,177.97871055803398,4579372,-0.0098550108314721,801.304748844654,0.6817284633317654,34.21440619618642,Buy,6,True,False,False,False,False,True,False,False
2023-06-21 00:51:32,NVDA,Healthcare,352.5189940505502,482578,0.008595935640939,1421.6479229341574,1.0176323718483473,20.46695346486813,Sell,21,False,False,False,True,False,False,False,True
2024-01-15 20:37:22,JPM,Energy,471.1718747460766,3511944,-0.0419790283469011,1341.0040941330683,1.3118117683085802,40.02622118501975,Hold,15,False,True,False,False,False,False,True,False
2023-12-14 16:30:18,GS,Finance,104.29490184965888,1628788,-0.04530404638503,168.6087481674936,0.9499822336560464,45.875555399371834,Buy,14,False,False,True,False,False,True,False,False
2024-07-25 23:09:30,BAC,Finance,334.4911250516881,2232824,0.0411057276171253,730.5055851620917,0.6703477114642094,19.057451549091677,Hold,25,False,False,True,False,False,False,True,False
2023-06-15 09:43:20,AMZN,Finance,439.76507284895905,8591195,-0.0077881183785823,4068.092497809646,1.4541098926612754,43.334053508594494,Buy,15,False,False,True,False,False,True,False,False
2024-10-18 06:42:40,GS,,360.5570463103069,8428147,0.0013474552333127,2581.614123404921,0.2567029351549857,37.81720597371751,Sell,18,False,False,False,False,False,False,False,True
2024-12-17 20:15:45,GS,Technology,397.5588444535557,1087419,0.000802387115669,373.5857914390657,1.047649571746511,44.57600850154443,Hold,17,False,False,False,False,True,False,True,False
2023-08-27 20:02:00,AAPL,Technology,442.13408903354633,5359798,-0.0220869944983325,2415.6256086244216,1.377766347416109,34.6441545143049,Hold,27,False,False,False,False,True,False,True,False
2024-09-07 04:24:34,META,Consumer,478.5123721305575,7100117,0.0202309052009282,3892.316182009698,0.8938559566742982,32.68110154947897,Buy,7,True,False,False,False,False,True,False,False
2024-02-09 22:41:09,GOOG,Technology,103.27958743040094,5006490,-0.0104039049028839,1421.6479229341574,0.7956661763787938,12.866852373112184,Sell,9,False,False,False,False,True,False,False,True
2024-05-19 20:01:43,BAC,Energy,125.600381860042,4136627,-0.00035235851267984995,1133.7384579895206,1.4417980100822272,43.22261982687975,Buy,19,False,True,False,False,False,True,False,False
2023-10-18 03:44:45,MSFT,Consumer,194.3303535290532,7986060,0.0114866223213312,1532.7727173439855,1.0176323718483473,11.026203964410133,Hold,18,True,False,False,False,False,False,True,False
2024-05-13 05:32:08,NVDA,Healthcare,257.5439986269082,3698605,0.025129262318216595,1090.8362395782922,1.345235007218142,26.14844273559651,Hold,13,False,False,False,True,False,False,True,False
2023-07-18 02:43:12,AAPL,Finance,240.3353321160621,5844378,-0.0116850144100106,498.54505575868507,1.3557385015089398,16.199587766654552,Sell,18,False,False,True,False,False,False,False,True
2023-01-20 03:11:16,NVDA,Technology,421.9751680960685,4080273,0.014267348450618302,1385.7806625017154,0.9821068263248528,16.859734820464574,,20,False,False,False,False,True,False,False,False
2023-06-07 23:08:26,JPM,Technology,214.85096985044137,-4947709,-0.0491973262701167,2312.1836611435974,1.1741015828684254,28.018901148694138,Buy,7,False,False,False,False,True,True,False,False
2024-06-27 19:05:38,JPM,Energy,455.7388341048973,551801,0.056361122361978294,294.8782699575225,0.8821724981353555,41.9957273256848,Hold,27,False,True,False,False,False,False,True,False
2024-05-09 14:48:43,JPM,Finance,257.8180601523867,-4947709,0.024414233896419703,632.0562258863903,1.0075964746560433,30.431665071314917,Sell,9,False,False,True,False,False,False,False,True
2023-02-02 19:22:24,BAC,,204.86348512850665,8679427,0.0047730381701623,1617.763214726682,0.983863045386395,13.390488193755994,Sell,2,False,False,False,False,False,False,False,True
2023-01-05 09:47:21,JPM,Healthcare,156.36219592259505,7375436,-0.0177500434062127,1290.867330047377,0.8004249800152217,33.74400000957968,Hold,5,False,False,False,True,False,False,True,False
2024-03-16 01:50:07,JPM,Consumer,-171.1598858805089,8378824,0.000985922571926,2034.3729894092216,1.256291644081168,40.58031162400743,Buy,16,True,False,False,False,False,True,False,False
2023-10-27 21:29:00,GOOG,Energy,344.9829822543735,4568407,-0.025893398966130802,1446.133483432771,1.091784145783372,28.064881064349745,Buy,27,False,True,False,False,False,True,False,False
2024-04-23 08:58:33,GOOG,Finance,217.06368668972473,2798606,0.0085388076703226,592.1984604178165,0.9786788524035382,8.732130029067786,Sell,23,False,False,True,False,False,False,False,True
2023-05-01 21:53:29,AAPL,Energy,380.62630885126094,8046933,-0.0113214942223889,3543.726497741598,0.5393625866368175,46.53245389280786,Sell,1,False,True,False,False,False,False,False,True
2024-01-08 18:42:42,TSLA,Consumer,289.3487411057306,2140295,0.0031990724082750005,590.3937296175683,1.1514557295352144,30.83249776018196,,8,True,False,False,False,False,False,False,False
2024-10-04 00:07:43,TSLA,Energy,442.78653144838046,2003144,-0.00035235851267984995,898.5810314115738,0.8061076953804024,34.72075153897056,Hold,4,False,True,False,False,False,False,True,False
2024-02-14 04:26:18,BAC,Consumer,478.94248620733504,8309769,0.0171139602995995,4011.3484720150022,0.2105269294365593,6.750986934839672,Buy,14,True,False,False,False,False,True,False,False
2023-06-18 06:45:56,GOOG,Technology,119.28361215993188,9607334,-0.0012153486313291,1311.4273619073133,1.1081941544440796,18.063916551845168,,18,False,False,False,False,True,False,False,False
2024-03-02 08:47:23,TSLA,Energy,112.83064438060433,2650364,-0.0264914586461085,253.4066622782125,1.6684484914252988,39.41658267601281,Sell,2,False,True,False,False,False,False,False,True
2024-01-06 03:49:02,GS,Healthcare,407.13592273806984,7218654,0.0175344547472927,1421.6479229341574,0.5081970410561609,37.861959302602095,Hold,6,False,False,False,True,False,False,True,False
2023-05-29 02:14:21,META,Healthcare,164.79811896232133,1687226,-0.0356546495617385,333.1676627261638,1.3124724820894966,48.21017020353356,Hold,29,False,False,False,True,False,False,True,False
2023-10-28 12:12:27,GOOG,Technology,352.78402760820205,2680967,0.029506332023606998,805.1358306230086,1.659244864729552,27.196019363507784,Sell,28,False,False,False,False,True,False,False,True
2024-02-01 17:08:52,META,Technology,422.055446865685,3983553,-0.02259883811805,1932.28861366454,0.4126944960524611,26.60139497417976,Buy,1,False,False,False,False,True,True,False,False
2023-11-28 14:42:50,JPM,Technology,386.9693508501747,7699436,0.0072963603823751,3270.930600926718,0.6075602530127142,21.67827176775348,Sell,28,False,False,False,False,True,False,False,True
2023-03-03 21:15:12,BAC,Energy,401.7906714082754,5731454,-0.00035235851267984995,1421.6479229341574,1.0176323718483473,8.202597014655217,,3,False,True,False,False,False,False,False,False
2024-04-21 23:39:08,NVDA,,258.6540716066755,405839,-0.0206604034664859,101.39665072968963,0.8959085477747515,17.339108103202996,Sell,21,False,False,False,False,False,False,False,True
2023-01-24 21:54:24,JPM,Energy,478.8496097455917,4136627,-0.0313835296116508,2463.5565778684618,0.5927529553925257,29.047029946862477,,24,False,True,False,False,False,False,False,False
2024-08-27 23:28:54,MSFT,Technology,445.4436289021428,9801787,-0.0455621188156198,4094.646794490979,0.4872595009085337,37.28837897040275,Sell,27,False,False,False,False,True,False,False,True
2024-09-15 18:39:36,BAC,Finance,160.36653786044434,4136627,-0.006610669071416599,1497.9008215964832,0.8211709632528541,30.91197222816576,Sell,15,False,False,True,False,False,False,False,True
2024-10-10 06:26:26,AAPL,Finance,272.9779504828783,6030782,-0.025428871853456797,1421.6479229341574,1.6400189125278433,9.78749073555835,,10,False,False,True,False,False,False,False,False
2023-10-30 01:46:21,GS,Energy,240.3353321160621,2969357,6.876868619682633e-05,898.7372254925086,0.4657117962781721,35.80371403636153,Buy,30,False,True,False,False,False,True,False,False
2023-11-22 13:22:35,GS,Consumer,438.86157313672624,9394099,0.007535510318249201,4094.646794490979,1.0176323718483473,32.529215950182476,,22,True,False,False,False,False,False,False,False
2024-06-25 10:24:54,AAPL,Finance,382.0089002478678,-4947709,0.0061352631740314,1752.5434650055447,0.9753937281581452,32.9036407993968,Sell,25,False,False,True,False,False,False,False,True
2024-10-10 00:10:27,META,Energy,323.6581453615662,7505102,-0.0269331900512818,2046.0204455870523,0.77331478987594,24.351195634048455,Sell,10,False,True,False,False,False,False,False,True
2023-10-27 04:41:25,TSLA,Healthcare,240.3353321160621,3756391,0.0220531739784408,1496.9927172741154,0.5321295995902324,-20.551413886220818,Hold,27,False,False,False,True,False,False,True,False
2024-10-27 18:01:24,AMZN,Healthcare,218.508771402022,8312994,-0.0035076755712383,1622.139180355255,0.8887614828048362,31.376162982826887,Buy,27,False,False,False,True,False,True,False,False
2024-12-29 00:53:03,TSLA,Finance,141.1350835658837,9948759,0.0307576425877529,1421.6479229341574,0.7374055572725104,42.625210306633456,Buy,29,False,False,True,False,False,True,False,False
2024-11-12 14:33:42,NVDA,Healthcare,496.3134724239327,4767976,-0.0396521122156629,2490.6812860954897,1.9637085673929096,16.257697376226332,Hold,12,False,False,False,True,False,False,True,False
2024-09-15 03:40:15,AMZN,Technology,255.40348753142223,8357796,-0.017804021701688,1783.45362037714,1.147882370255652,12.315140855908924,Sell,15,False,False,False,False,True,False,False,True
2024-05-25 17:18:16,NVDA,Consumer,418.6399456822911,1429201,-0.0357953087831046,598.5559391862687,1.4083531284009896,28.2136747093754,Sell,25,True,False,False,False,False,False,False,True
2023-07-07 14:59:26,BAC,Energy,233.90121981502077,7890224,0.0089773708505893,2166.624623236192,0.8747384244366877,13.286264771713212,Buy,7,False,True,False,False,False,True,False,False
2024-04-03 02:24:31,AAPL,Consumer,211.40275618756004,8338091,-0.00035235851267984995,1790.31212654175,0.357497272681847,29.22770705389811,Buy,3,True,False,False,False,False,True,False,False
2023-09-19 12:43:01,GS,Energy,343.2512605707473,5521781,0.0405707361693333,1765.772544382817,1.046052547003124,18.276806322344218,Buy,19,False,True,False,False,False,True,False,False
2024-03-08 07:28:09,JPM,Energy,303.2025847586858,9186813,0.0179371210522848,2433.168829034008,1.3056457622007158,47.610153101019094,Sell,8,False,True,False,False,False,False,False,True
2023-01-20 23:22:11,META,Healthcare,330.2189352446937,3499221,-0.0269576454301635,1022.2747289943333,0.96006616780182,12.315140855908924,,20,False,False,False,True,False,False,False,False
2023-06-04 17:57:50,META,Energy,148.41690176823568,398050,-0.0096651245764774,51.247115130459285,0.1449997615677648,28.570206621644388,Hold,4,False,True,False,False,False,False,True,False
2023-10-19 03:43:51,AMZN,Technology,240.3353321160621,4136627,-0.00035235851267984995,1421.6479229341574,1.0407282452413191,26.348722020168974,Buy,19,False,False,False,False,True,True,False,False
2024-07-24 12:38:12,GOOG,Finance,68.1141829729657,334318,-0.0447098827860375,19.592791939055687,0.7312609040955176,43.542320040571624,Hold,24,False,False,True,False,False,False,True,False
2023-01-30 13:32:29,META,Consumer,228.75498566277085,4550369,0.0092998873364233,1235.7409095951923,1.7700051206943408,22.336117740070087,Sell,30,True,False,False,False,False,False,False,True
2023-04-15 01:15:35,BAC,Energy,73.65919564537492,6627005,0.0321802855285612,499.5963629339063,1.2157218211771497,33.81687544629493,Buy,15,False,True,False,False,False,True,False,False
2023-11-11 18:53:10,BAC,Finance,72.87505787681472,2244561,-0.0503690326918823,151.11113400313266,1.627282578825533,14.111840536004577,Buy,11,False,False,True,False,False,True,False,False
2023-06-21 00:51:32,NVDA,Healthcare,352.5189940505502,4136627,0.008595935640939,185.72864238053887,1.1520093196194452,12.315140855908924,Sell,21,False,False,False,True,False,False,False,True
2024-10-23 02:25:00,NVDA,Finance,76.92095179278463,7465547,-0.0249145493717414,547.6003884014509,1.0428620291357291,43.9332554654544,Hold,23,False,False,True,False,False,False,True,False
2024-10-22 20:26:31,GOOG,Healthcare,195.77150102193627,558534,0.020313495189569,130.82041617013033,1.0176323718483473,12.315140855908924,,22,False,False,False,True,False,False,False,False
2024-07-13 04:54:19,AAPL,Technology,194.6955570084048,8118413,0.0118502455862526,1779.0913712860422,1.0176323718483473,26.016905755995555,Buy,13,False,False,False,False,True,True,False,False
2024-02-09 01:34:06,GS,Energy,489.2577758112685,4076450,-0.0470376132637159,2194.6831029921527,1.0178633123853866,36.41650885178855,Buy,9,False,True,False,False,False,True,False,False
2024-11-04 21:33:32,GOOG,Finance,425.6184489471211,9287389,-0.0011129970377868,4094.646794490979,0.4882984111298933,19.309302707743065,Buy,4,False,False,True,False,False,True,False,False
2023-05-24 21:31:45,AAPL,Healthcare,279.0203682881094,7626157,0.0145714556119398,2136.1387053765206,0.371560902971753,16.774471203482484,Hold,24,False,False,False,True,False,False,True,False
2024-07-06 02:30:02,TSLA,Healthcare,125.99286872572164,2538887,-0.05448685646557631,339.57426613703296,0.5853508403341598,42.614825789891405,Buy,6,False,False,False,True,False,True,False,False
2024-06-04 00:40:05,META,Energy,454.5147093442311,6812332,-0.0574199738274137,3207.5119728749305,0.9088937817674628,6.5067606048695215,Hold,4,False,True,False,False,False,False,True,False
2023-12-01 09:11:08,META,,303.9767061616303,2279563,-0.0124883795480285,659.7385153633779,0.7324362639986322,36.284667037700835,Hold,1,False,False,False,False,False,False,True,False
2024-10-02 08:06:44,META,Technology,410.62524522922536,981515,-0.0341197886902581,395.436851528358,0.7107057256236642,14.166020708608094,Sell,2,False,False,False,False,True,False,False,True
2024-11-07 21:26:16,NVDA,Healthcare,206.45313567615648,2916968,-0.0536610494687641,668.3208451553678,1.3452369814443634,20.05083014923484,Hold,7,False,False,False,True,False,False,True,False
2024-04-16 16:26:53,META,Consumer,336.92404110307245,7551385,-0.0037517918225186005,2871.8202777175843,0.63181769750028,25.196287269749792,Sell,16,True,False,False,False,False,False,False,True
2024-07-29 03:18:22,AMZN,Energy,393.1655413831883,4088508,-0.0084919117712043,1475.899978263221,1.1651565580889602,11.190035637194509,Buy,29,False,True,False,False,False,True,False,False
2023-04-04 01:18:42,GOOG,Energy,337.5561421688741,1829403,0.0178028578774109,698.8298422862817,1.0556446959046368,33.722916076064465,Buy,4,False,True,False,False,False,True,False,False
